x	y	z	elevation_mask	use_for_kriging	LCV.pred	LCV.var
-13450	18950	525	587.392668968479	TRUE	1431.68285039276	84626.9043662868
-13350	18950	525	585.453803168508	TRUE	1444.15926726066	81645.8641036092
-13250	18950	525	585.605892994181	TRUE	1444.02215127447	76049.9373609738
-13150	18950	525	581.484234597929	TRUE	1436.73540207915	69189.2621523897
-13050	18950	525	577.942123861275	TRUE	1433.11247054729	64519.7931019311
-12950	18950	525	576.826959116571	TRUE	1430.60625829041	65729.8743941588
-12850	18950	525	576.664881976098	TRUE	1428.66994388303	68001.1105879698
-12750	18950	525	577.206251763672	TRUE	1431.53296880853	66525.527049378
-12650	18950	525	579.444798475209	TRUE	1446.1261790172	62685.189616391
-12550	18950	525	575.635392748186	TRUE	1442.24033024388	63861.1271081154
-12450	18950	525	574.912923165939	TRUE	1415.21099979834	69083.6934652717
-12350	18950	525	560.429277530036	TRUE	1395.98807389395	73301.0163953467
-12250	18950	525	574.318614569505	TRUE	1381.47047625322	77054.8216441448
-12150	18950	525	578.897470478499	TRUE	1374.94074670103	81160.3153963602
-12050	18950	525	593.074482770598	TRUE	1366.78877478504	84861.9455361997
-14950	19050	525	605.691581420385	TRUE	1377.50816988527	83465.9018618104
-14850	19050	525	603.084621543225	TRUE	1379.00045880593	79910.0608636853
-14750	19050	525	599.333582010837	TRUE	1374.47613171736	78041.9539004609
-14650	19050	525	597.749664589577	TRUE	1371.7582370614	79374.9646772755
-14550	19050	525	597.652964384853	TRUE	1371.14814426782	82025.3538635448
-14450	19050	525	598.349329098068	TRUE	1358.67762830926	83773.3992785003
-14350	19050	525	599.070567973972	TRUE	1348.06446284257	84394.4128179566
-14250	19050	525	597.88549158103	TRUE	1336.55044877688	84524.9768449245
-14150	19050	525	596.413926773219	TRUE	1328.9980789532	84567.4572521966
-14050	19050	525	593.468886219486	TRUE	1326.36818441813	84581.6186854131
-13950	19050	525	589.446521395451	TRUE	1335.04456422413	84692.2951962524
-13850	19050	525	581.392551829057	TRUE	1355.3938840592	85082.4327168009
-13750	19050	525	573.725801270084	TRUE	1378.79965393782	85488.8949581674
-13650	19050	525	571.445402889076	TRUE	1394.81791977346	85576.1077590401
-13550	19050	525	576.413454534075	TRUE	1427.03570170427	85325.0343742546
-13450	19050	525	580.537144949629	TRUE	1462.67804175228	84129.1314422346
-13350	19050	525	582.895987107947	TRUE	1481.97014591221	80688.3780481888
-13250	19050	525	582.752374784125	TRUE	1484.88878905363	74732.8798042532
-13150	19050	525	580.901885865581	TRUE	1477.67919853923	67968.5193150539
-13050	19050	525	578.733912846516	TRUE	1476.21940361501	63357.2992253013
-12950	19050	525	576.83621202393	TRUE	1447.93038061205	64948.5706922644
-12850	19050	525	576.337014953623	TRUE	1403.80061093478	66715.9849534873
-12750	19050	525	577.369614648356	TRUE	1365.31298598798	63585.0856568155
-12650	19050	525	578.88161548335	TRUE	1372.44549538524	59945.6486070259
-12550	19050	525	577.621873750038	TRUE	1404.61255384331	63886.4644861842
-12450	19050	525	574.817413545337	TRUE	1400.75809275237	71875.0105161392
-12350	19050	525	570.402039501988	TRUE	1396.76021491325	78223.4617211584
-12250	19050	525	574.93175224392	TRUE	1389.42565847285	82253.7687905298
-12150	19050	525	586.288872102189	TRUE	1381.25110777448	85055.7455823653
-12050	19050	525	597.243569422567	TRUE	1372.82649295248	87117.1221111062
-14950	19150	525	609.367265315501	TRUE	1377.2824009786	86557.5239324616
-14850	19150	525	606.223545819943	TRUE	1378.27748023914	85066.7100143074
-14750	19150	525	600.602135382001	TRUE	1378.44676682305	84318.0358045066
-14650	19150	525	598.604625427099	TRUE	1372.09478416728	84884.7508537739
-14550	19150	525	598.429090023078	TRUE	1367.33949489955	86152.9568556385
-14450	19150	525	599.653142222939	TRUE	1364.98717231342	87090.9980347346
-14350	19150	525	601.924770155979	TRUE	1357.28083544123	87479.1327579623
-14250	19150	525	599.449847836242	TRUE	1352.0601861625	87627.5882113902
-14150	19150	525	598.079938790379	TRUE	1348.16952048119	87673.1079858157
-14050	19150	525	594.189472124157	TRUE	1353.69743189881	87412.4617999602
-13950	19150	525	591.294874793893	TRUE	1371.17272801043	86607.2804537232
-13850	19150	525	579.380096832114	TRUE	1392.68913271568	85131.7420068445
-13750	19150	525	569.71226066461	TRUE	1405.63633806288	83142.2593739409
-13650	19150	525	562.237518798955	TRUE	1423.05035744023	81573.8940133605
-13550	19150	525	568.706022998478	TRUE	1460.86340480483	80942.1366467333
-13450	19150	525	567.553715320677	TRUE	1496.70854159928	79992.0227543956
-13350	19150	525	574.070183388788	TRUE	1523.67728375186	76400.2334659294
-13250	19150	525	575.691557568584	TRUE	1530.80688874763	70014.2221523351
-13150	19150	525	578.522950703643	TRUE	1520.7100739704	63892.0865319394
-13050	19150	525	577.022297339573	TRUE	1518.39227785092	58820.0467501052
-12950	19150	525	575.323327796611	TRUE	1461.99281856358	63527.4157999709
-12850	19150	525	574.828050342874	TRUE	1385.19488916565	66075.4483100783
-12750	19150	525	575.681640690563	TRUE	1296.4238648976	61584.136476307
-12650	19150	525	579.222022567579	TRUE	1269.67565428501	59175.6396619306
-12550	19150	525	576.792685944356	TRUE	1349.84622143049	67134.7028098288
-12450	19150	525	579.298828561377	TRUE	1377.98176179955	75338.0125411538
-12350	19150	525	571.772693774988	TRUE	1390.806563305	81723.4989079648
-12250	19150	525	586.600959890803	TRUE	1389.302085479	85461.8882966672
-12150	19150	525	600.365766876147	TRUE	1381.88362589154	87422.1831691668
-12050	19150	525	602.385294047384	TRUE	1377.01903284956	88309.333729008
-14950	19250	525	614.390431298927	TRUE	1377.38246245618	88150.5122505711
-14850	19250	525	611.470929313793	TRUE	1377.34169160675	87705.0275011582
-14750	19250	525	606.005352857176	TRUE	1377.2841681168	87474.7943601212
-14650	19250	525	603.022844165057	TRUE	1377.33058080114	87652.44204514
-14550	19250	525	601.5465700237	TRUE	1373.73143422719	88086.4430154098
-14450	19250	525	602.07128351186	TRUE	1370.92575015573	88434.5462366681
-14350	19250	525	603.711041435738	TRUE	1369.53795960366	88553.7607900346
-14250	19250	525	601.156312608515	TRUE	1367.77052773163	88533.8091398681
-14150	19250	525	598.071149897065	TRUE	1370.52851288637	88335.1169864758
-14050	19250	525	595.578306156274	TRUE	1386.06608390159	87637.271005947
-13950	19250	525	589.484883657421	TRUE	1407.32849518031	85880.0397270265
-13850	19250	525	576.208241136106	TRUE	1424.38040865367	82529.5348693642
-13750	19250	525	571.929428163483	TRUE	1438.45631620245	77936.5726441074
-13650	19250	525	569.191569815344	TRUE	1451.09836719142	74351.4362269217
-13550	19250	525	560.5417789716	TRUE	1480.87368658835	73838.8880256071
-13450	19250	525	556.70933231954	TRUE	1515.83797461508	74352.3370964816
-13350	19250	525	562.320036064875	TRUE	1545.24979196784	71586.9551052847
-13250	19250	525	566.991034102395	TRUE	1553.97023125388	64401.7407585902
-13150	19250	525	577.427117748914	TRUE	1531.50696950329	59954.6756346893
-13050	19250	525	578.165975173009	TRUE	1506.24553952948	63308.1582468105
-12950	19250	525	577.362346971607	TRUE	1455.31741242783	67647.0796158683
-12850	19250	525	577.904357987499	TRUE	1384.08706566347	69554.4897628941
-12750	19250	525	580.087814344735	TRUE	1315.3379750064	67357.1127535534
-12650	19250	525	586.261557720857	TRUE	1296.7796134252	67117.6305143816
-12550	19250	525	591.968407719237	TRUE	1331.88802982341	72538.9474130207
-12450	19250	525	595.228608633744	TRUE	1356.08804996608	79068.0436623569
-12350	19250	525	600.305068637014	TRUE	1373.03167203895	84218.3862442943
-12250	19250	525	600.801630594862	TRUE	1375.03341429487	87110.262216802
-12150	19250	525	603.578820534375	TRUE	1373.95473690806	88304.5994668311
-12050	19250	525	605.141620199079	TRUE	1377.67973920315	88604.7782819523
-14950	19350	525	618.84051008022	TRUE	1377.04641166422	88607.4185084505
-14850	19350	525	617.286930415961	TRUE	1377.08532304328	88540.35836514
-14750	19350	525	612.353807071597	TRUE	1377.14209205039	88501.411064237
-14650	19350	525	608.724595471932	TRUE	1377.0971090374	88531.6748359154
-14550	19350	525	606.092525326708	TRUE	1377.0410590536	88598.8409253247
-14450	19350	525	605.217709284382	TRUE	1377.24808901225	88643.0977933093
-14350	19350	525	605.239061436544	TRUE	1379.39091694021	88616.8867161123
-14250	19350	525	602.557542696156	TRUE	1386.06036348436	88339.8931662361
-14150	19350	525	600.632594614061	TRUE	1395.90136830428	87568.8416242202
-14050	19350	525	598.915678819376	TRUE	1415.97897271491	86020.8961219171
-13950	19350	525	593.527756768532	TRUE	1436.9753611579	83210.2764323543
-13850	19350	525	581.321992674484	TRUE	1453.24528364288	78559.068016133
-13750	19350	525	575.378987958065	TRUE	1461.52707415346	71912.7764453266
-13650	19350	525	573.522246224524	TRUE	1466.48068245452	65766.3839188504
-13550	19350	525	567.572573265775	TRUE	1487.35491965519	66605.2362494942
-13450	19350	525	562.221688326114	TRUE	1519.13834311214	70486.5230216214
-13350	19350	525	568.788730083081	TRUE	1543.20270433939	70390.9139198597
-13250	19350	525	571.137876639315	TRUE	1552.42531692873	65914.5332482179
-13150	19350	525	578.891323371792	TRUE	1528.23911553607	64262.1774057339
-13050	19350	525	580.132660782128	TRUE	1487.27345080468	69275.3774741197
-12950	19350	525	582.752839338726	TRUE	1438.90148578107	73826.1750407473
-12850	19350	525	590.506995971516	TRUE	1382.13524881756	75744.0385989508
-12750	19350	525	597.562288002288	TRUE	1335.00552477247	75484.5465165652
-12650	19350	525	598.417133210443	TRUE	1315.4875849678	75971.6010430124
-12550	19350	525	600.869744991909	TRUE	1319.44168488159	78836.2202802274
-12450	19350	525	600.757720874597	TRUE	1332.52675709773	82713.7618498872
-12350	19350	525	603.973699877873	TRUE	1348.13907217725	85891.4388734975
-12250	19350	525	603.965348699986	TRUE	1355.92639197962	87584.5985797704
-12150	19350	525	605.91585737704	TRUE	1365.42701454222	88276.4203079959
-12050	19350	525	607.485051612603	TRUE	1375.14398795244	88532.9509813431
-14950	19450	525	623.647147547586	TRUE	1377.45810616289	88650.8561701002
-14850	19450	525	624.995470642153	TRUE	1377.44832187326	88650.4428623931
-14750	19450	525	619.035119868806	TRUE	1377.40734989586	88649.6022369619
-14650	19450	525	615.61387313145	TRUE	1377.44122365598	88650.2921199693
-14550	19450	525	611.722793748331	TRUE	1377.45810616289	88650.8561701002
-14450	19450	525	608.759426022697	TRUE	1377.80022289396	88645.1413239657
-14350	19450	525	607.58145332686	TRUE	1383.82613497828	88469.6533889369
-14250	19450	525	603.825276145559	TRUE	1393.6284659299	87626.3763360804
-14150	19450	525	603.11487156496	TRUE	1407.93204647768	85709.6759144827
-14050	19450	525	601.358101278449	TRUE	1432.74047593949	82660.2533190579
-13950	19450	525	600.474320508627	TRUE	1457.19971924674	78732.8703442527
-13850	19450	525	591.269063618701	TRUE	1474.02342611405	74245.9778323947
-13750	19450	525	585.861815877241	TRUE	1478.93616860214	68627.8429449181
-13650	19450	525	585.650258523124	TRUE	1474.89704757303	62938.1709657105
-13550	19450	525	581.415733114589	TRUE	1481.90578275635	65477.1100893267
-13450	19450	525	576.829983840669	TRUE	1503.41819898338	71452.0908361062
-13350	19450	525	580.551033690289	TRUE	1519.93135707736	73892.8648273739
-13250	19450	525	578.585416117777	TRUE	1531.61302797254	73304.3539359388
-13150	19450	525	587.820669302624	TRUE	1516.52694737473	73457.0365439483
-13050	19450	525	588.80408922529	TRUE	1477.07443815985	76229.9122263124
-12950	19450	525	592.776659921256	TRUE	1431.86424342088	79267.4184483124
-12850	19450	525	598.091180389829	TRUE	1386.13821612466	80948.9872728191
-12750	19450	525	603.595102773631	TRUE	1347.07905264419	81543.1881560858
-12650	19450	525	601.684336249804	TRUE	1321.96889510923	82184.649864193
-12550	19450	525	604.262332674904	TRUE	1311.67505975602	83541.373882291
-12450	19450	525	602.566784158152	TRUE	1321.03729830758	85287.8026484648
-12350	19450	525	606.637623767969	TRUE	1334.72875907039	86635.0518907154
-12250	19450	525	605.81803905782	TRUE	1349.88955612919	87453.3193657706
-12150	19450	525	608.140828808912	TRUE	1366.46723288715	87993.8722812685
-12050	19450	525	609.499188987345	TRUE	1372.68167316192	88392.8488327241
-14950	19550	525	626.780575547958	TRUE	1377.45810616289	88650.8561701002
-14850	19550	525	626.344087494776	TRUE	1377.45810616289	88650.8561701002
-14750	19550	525	622.956712498499	TRUE	1377.45810616289	88650.8561701002
-14650	19550	525	619.395717818125	TRUE	1377.45810616289	88650.8561701002
-14550	19550	525	615.242818910875	TRUE	1377.45810616289	88650.8561701002
-14450	19550	525	611.5762299722	TRUE	1379.1454870355	88621.8581477057
-14350	19550	525	608.648041462208	TRUE	1387.87535176874	88215.2540841421
-14250	19550	525	605.72637959782	TRUE	1400.68862608988	86609.2525024084
-14150	19550	525	604.184860572078	TRUE	1417.99144791279	83102.2867891618
-14050	19550	525	602.836740228992	TRUE	1446.11842377964	77742.6307284399
-13950	19550	525	600.963504185272	TRUE	1473.5476377194	71917.5931938361
-13850	19550	525	596.341625246972	TRUE	1489.4650223397	68897.0249287497
-13750	19550	525	592.244548792075	TRUE	1490.12721287989	68513.946847194
-13650	19550	525	589.92815976837	TRUE	1481.00215415683	68888.1041852257
-13550	19550	525	588.50682946782	TRUE	1473.23588987406	72133.5840722225
-13450	19550	525	587.348579214017	TRUE	1472.6795885798	76722.9003123097
-13350	19550	525	590.962718300396	TRUE	1481.82292137505	79424.4571151309
-13250	19550	525	595.64945933429	TRUE	1492.55624069826	80017.711174846
-13150	19550	525	596.370806604175	TRUE	1492.78835170723	79971.9944174881
-13050	19550	525	596.531828153734	TRUE	1471.13403037233	80529.4981441985
-12950	19550	525	597.361648879353	TRUE	1438.23350033823	81554.7306207629
-12850	19550	525	598.982685851915	TRUE	1396.65997417515	82581.8825949412
-12750	19550	525	600.354827155666	TRUE	1360.81758243982	83724.3332341283
-12650	19550	525	600.645172923086	TRUE	1332.90963537817	84934.5659662548
-12550	19550	525	601.636788515367	TRUE	1324.32384005764	85985.7635179581
-12450	19550	525	602.236678049467	TRUE	1329.50775773387	86650.8249053582
-12350	19550	525	604.716430699492	TRUE	1342.81708912038	86956.0544088571
-12250	19550	525	606.482887695705	TRUE	1359.84475070068	87295.4264351585
-12150	19550	525	608.269907372763	TRUE	1367.83806126881	87806.7069973084
-12050	19550	525	609.105234381579	TRUE	1371.56524368461	88304.812624595
-14950	19650	525	630.624327770389	TRUE	1377.45810616289	88650.8561701002
-14850	19650	525	634.786476174847	TRUE	1377.45810616289	88650.8561701002
-14750	19650	525	627.767751197141	TRUE	1377.45810616289	88650.8561701002
-14650	19650	525	625.383536268474	TRUE	1377.45810616289	88650.8561701002
-14550	19650	525	620.601994816234	TRUE	1377.45810616289	88650.8561701002
-14450	19650	525	615.147185733714	TRUE	1380.23202094186	88597.7645861862
-14350	19650	525	613.216232052166	TRUE	1390.18756080059	88014.0906996744
-14250	19650	525	608.104961908824	TRUE	1404.83765284324	85859.4298696382
-14150	19650	525	608.382943893682	TRUE	1423.53278225613	81061.9867908886
-14050	19650	525	604.532421565913	TRUE	1451.41481391567	73388.2023099344
-13950	19650	525	604.671148022304	TRUE	1480.28104939951	64156.8371209803
-13850	19650	525	599.362178863261	TRUE	1494.19054945335	62341.97899959
-13750	19650	525	595.309466513989	TRUE	1489.20638599686	68987.8219482005
-13650	19650	525	590.813451996781	TRUE	1473.4969459437	74417.2970178426
-13550	19650	525	592.258964657138	TRUE	1456.41020469393	78816.6003376759
-13450	19650	525	601.067523060286	TRUE	1443.24909689456	82393.2576733948
-13350	19650	525	597.480332982545	TRUE	1439.15446318719	84237.5005816586
-13250	19650	525	603.920306500461	TRUE	1445.82048457049	84186.5140018606
-13150	19650	525	600.034588265837	TRUE	1452.80554746851	82692.8420388161
-13050	19650	525	602.607490183819	TRUE	1454.93201396763	80594.2543521222
-12950	19650	525	599.858854783753	TRUE	1440.09177715967	79093.5897330838
-12850	19650	525	598.843963612178	TRUE	1413.37897557205	79580.3397212728
-12750	19650	525	598.875613319538	TRUE	1386.55645628763	82059.2836872272
-12650	19650	525	599.165472968676	TRUE	1368.37246719677	84831.9748979028
-12550	19650	525	602.365918041977	TRUE	1359.94088829793	86633.0602609014
-12450	19650	525	601.379934413654	TRUE	1358.10046467879	87243.323477635
-12350	19650	525	605.149201298833	TRUE	1362.52178005154	87268.7179100887
-12250	19650	525	607.548895764955	TRUE	1366.13355454802	87437.2180944183
-12150	19650	525	611.947565687716	TRUE	1368.32161724472	87893.0768367537
-12050	19650	525	611.049843573081	TRUE	1372.04312060963	88345.1612780917
-14950	19750	525	631.684515173267	TRUE	1377.45810616289	88650.8561701002
-14850	19750	525	631.367997135745	TRUE	1377.45810616289	88650.8561701002
-14750	19750	525	628.584181176602	TRUE	1377.45810616289	88650.8561701002
-14650	19750	525	625.43862259658	TRUE	1377.45810616289	88650.8561701002
-14550	19750	525	621.312147048616	TRUE	1377.45810616289	88650.8561701002
-14450	19750	525	617.11052039019	TRUE	1380.12752167556	88600.3426388501
-14350	19750	525	613.605749736028	TRUE	1389.97568682469	88034.2395666622
-14250	19750	525	610.248220220322	TRUE	1404.45320607582	85933.4293103184
-14150	19750	525	607.985237445462	TRUE	1423.2126211258	81196.0466245185
-14050	19750	525	605.630985805812	TRUE	1444.84517618766	73615.2032723021
-13950	19750	525	603.55125362344	TRUE	1469.15179300681	65118.2746012973
-13850	19750	525	600.565187176349	TRUE	1480.01758605684	64298.8714600308
-13750	19750	525	597.416661049472	TRUE	1473.09372165795	72055.7548764202
-13650	19750	525	595.260116858021	TRUE	1456.6446239694	78855.7102038592
-13550	19750	525	597.804598083296	TRUE	1436.24478971724	83331.2182813232
-13450	19750	525	600.084966070777	TRUE	1419.23514628534	86017.9667813358
-13350	19750	525	599.642646640814	TRUE	1410.98487054204	86966.7516127209
-13250	19750	525	599.897857311343	TRUE	1411.87850582774	85939.5638084038
-13150	19750	525	599.616722477612	TRUE	1418.77936076002	82811.2058914756
-13050	19750	525	599.229539643	TRUE	1429.59120046635	77946.0777879384
-12950	19750	525	598.157654843337	TRUE	1434.82878508614	73115.4528469139
-12850	19750	525	596.928112262836	TRUE	1430.53727868856	73050.7669195834
-12750	19750	525	596.625108848833	TRUE	1418.46859658356	78030.2826026406
-12650	19750	525	597.67311858359	TRUE	1403.29434067873	83099.5607964731
-12550	19750	525	599.315335374947	TRUE	1389.30391094084	86228.4860177288
-12450	19750	525	600.558497008112	TRUE	1377.62309080484	87475.4644189696
-12350	19750	525	602.71016873767	TRUE	1369.27884851405	87738.45954723
-12250	19750	525	605.873789294692	TRUE	1368.2573231285	87882.0203422373
-12150	19750	525	607.484107788405	TRUE	1370.38995135384	88185.9257212504
-12050	19750	525	607.219277250298	TRUE	1374.04311831865	88478.0147864146
-14950	19850	525	633.805781282536	TRUE	1377.45810616289	88650.8561701002
-14850	19850	525	637.148713177256	TRUE	1377.45810616289	88650.8561701002
-14750	19850	525	630.804288609742	TRUE	1377.45810616289	88650.8561701002
-14650	19850	525	629.016524784518	TRUE	1377.45810616289	88650.8561701002
-14550	19850	525	625.35825738955	TRUE	1377.45810616289	88650.8561701002
-14450	19850	525	620.210402910987	TRUE	1378.90922081405	88626.4143694498
-14350	19850	525	619.378159123709	TRUE	1387.31524198445	88257.8468272876
-14250	19850	525	613.131564529745	TRUE	1399.70400227458	86772.1171771046
-14150	19850	525	613.521252395044	TRUE	1415.61514993443	83412.0677229034
-14050	19850	525	607.710658894938	TRUE	1431.63778172335	78282.0144773847
-13950	19850	525	606.385270149982	TRUE	1444.69402264805	73670.7631356282
-13850	19850	525	602.709581671311	TRUE	1451.05772598309	73502.5454510459
-13750	19850	525	600.678094524517	TRUE	1445.62473524403	77856.0931190087
-13650	19850	525	600.366850525285	TRUE	1432.18043730346	82745.2495041315
-13550	19850	525	601.436887656732	TRUE	1415.30575065752	86077.9785260519
-13450	19850	525	606.781120759996	TRUE	1400.23076749288	87733.422186331
-13350	19850	525	601.217641375685	TRUE	1393.36005796168	87879.2082197599
-13250	19850	525	602.266682559788	TRUE	1398.3988657457	86278.1277016607
-13150	19850	525	598.888380473834	TRUE	1411.61740577643	82408.126629331
-13050	19850	525	599.04081025051	TRUE	1425.46168061385	76027.3592489769
-12950	19850	525	597.188073786092	TRUE	1438.88132938674	68170.4481556226
-12850	19850	525	595.809899539581	TRUE	1439.91185691573	67733.9845581999
-12750	19850	525	595.147300178141	TRUE	1426.22897713646	75589.3876247472
-12650	19850	525	596.161523495086	TRUE	1411.63031786073	82103.4503210026
-12550	19850	525	598.304215021549	TRUE	1396.22804603476	86041.9068887685
-12450	19850	525	599.91719044504	TRUE	1382.48943066577	87761.8148937784
-12350	19850	525	604.100874298908	TRUE	1373.42873662879	88225.84124137
-12250	19850	525	604.303840303894	TRUE	1371.91842179351	88334.7965357697
-12150	19850	525	604.076148963769	TRUE	1373.98543772282	88474.8018146915
-12050	19850	525	600.680004344131	TRUE	1376.78614260939	88598.2176272741
-14950	19950	525	633.119114994212	TRUE	1377.45810616289	88650.8561701002
-14850	19950	525	632.899692335439	TRUE	1377.45810616289	88650.8561701002
-14750	19950	525	629.556264513577	TRUE	1377.45810616289	88650.8561701002
-14650	19950	525	627.31971226136	TRUE	1377.45810616289	88650.8561701002
-14550	19950	525	624.282838008824	TRUE	1377.45810616289	88650.8561701002
-14450	19950	525	620.819086937749	TRUE	1377.66836988701	88647.2377207635
-14350	19950	525	618.516063451624	TRUE	1383.09695354495	88502.6305237733
-14250	19950	525	614.773401525374	TRUE	1392.5202813489	87769.6091569994
-14150	19950	525	613.072775008331	TRUE	1404.02636857847	86014.5175424952
-14050	19950	525	609.607118798094	TRUE	1415.54962499947	83429.1346679625
-13950	19950	525	607.369510859649	TRUE	1423.06462255841	81244.6808502327
-13850	19950	525	604.234112014884	TRUE	1423.28045882717	81134.8375025761
-13750	19950	525	602.179893734638	TRUE	1417.62465398425	83171.9595012239
-13650	19950	525	601.233838536065	TRUE	1407.52039097637	85757.6603144038
-13550	19950	525	601.506006171991	TRUE	1395.52556559819	87593.9234675715
-13450	19950	525	601.945801297495	TRUE	1385.7593746569	88389.8574667545
-13350	19950	525	599.701294736497	TRUE	1385.9145942637	88171.0018328437
-13250	19950	525	598.236008367329	TRUE	1396.5940910639	86652.7155861889
-13150	19950	525	596.955466095047	TRUE	1408.56171394322	83290.1592353345
-13050	19950	525	596.464540001004	TRUE	1421.29601358206	78002.3413950744
-12950	19950	525	595.556997296699	TRUE	1431.4819924778	72574.9054039945
-12850	19950	525	594.303597822581	TRUE	1431.86848493164	72349.7310581997
-12750	19950	525	593.632152080457	TRUE	1422.03209270141	77646.2797045121
-12650	19950	525	593.913190191611	TRUE	1409.53295510756	83020.9339166486
-12550	19950	525	593.457883522999	TRUE	1397.44380940363	86491.1159146642
-12450	19950	525	596.868911205854	TRUE	1385.80623288177	88079.1234149828
-12350	19950	525	600.941336929237	TRUE	1377.76475595563	88524.0458576266
-12250	19950	525	602.958499751179	TRUE	1376.4617895736	88585.4676009542
-12150	19950	525	602.080035134965	TRUE	1377.35752743877	88621.821615003
-12050	19950	525	598.867772724608	TRUE	1377.80097344622	88646.3187789513
-14950	17550	535	558.112217295184	TRUE	1377.45810616289	88650.8561701002
-14850	17550	535	555.873993270339	TRUE	1377.79698702508	88642.5795818965
-14750	17550	535	554.28013615091	TRUE	1376.42414545858	88448.9422945511
-14650	17550	535	552.656660210503	TRUE	1376.31753147174	87616.3223016543
-14550	17550	535	551.147339381125	TRUE	1377.22701913176	85736.0606840068
-14450	17550	535	549.987566460395	TRUE	1378.17915565423	83063.0207164658
-14350	17550	535	548.999064130278	TRUE	1380.07511823741	80790.065551812
-14250	17550	535	548.64918753878	TRUE	1397.77643590705	79966.2247049628
-14150	17550	535	548.455018627664	TRUE	1440.23892388478	79830.0365843259
-14050	17550	535	549.347763448984	TRUE	1478.39426349486	78736.6011277677
-13950	17550	535	551.064778788523	TRUE	1483.91874396951	76720.2790308476
-13850	17550	535	554.514367609125	TRUE	1425.96899325249	75630.3225409937
-13750	17550	535	559.134296565892	TRUE	1309.97512324842	76166.8506624555
-13650	17550	535	564.254527908102	TRUE	1162.67831041347	75648.7814211345
-13550	17550	535	568.762476322729	TRUE	1050.64693356024	73243.1708397653
-13450	17550	535	572.071309858783	TRUE	1014.34860173389	69571.8900932701
-13350	17550	535	574.478104652959	TRUE	1042.20737367733	64527.8507548789
-13250	17550	535	576.311946102892	TRUE	1103.93925904625	61762.8309928737
-13150	17550	535	577.218549535079	TRUE	1194.72343232874	63497.1755411866
-13050	17550	535	576.716256435401	TRUE	1280.55496358388	64881.1825921395
-12950	17550	535	574.172393786147	TRUE	1360.82245454782	68167.8715997562
-12850	17550	535	569.312684656594	TRUE	1403.32752022725	69790.4161890922
-12750	17550	535	561.340928444372	TRUE	1408.47769388268	71276.8666405536
-12650	17550	535	554.602355536343	TRUE	1384.06562696474	75808.3663538872
-12550	17550	535	555.939607010174	TRUE	1355.20710099836	81225.893407534
-12450	17550	535	560.911855162898	TRUE	1349.85037024277	85317.5435254902
-12350	17550	535	563.239257808688	TRUE	1359.67626168571	87365.338930124
-12250	17550	535	563.233577849335	TRUE	1376.44569203465	87913.9674038544
-12150	17550	535	561.36562959783	TRUE	1381.45739122668	87970.1351200885
-12050	17550	535	561.022488521481	TRUE	1381.00680139756	88153.7933702675
-14950	17650	535	555.363603364524	TRUE	1377.45810616289	88650.8561701002
-14850	17650	535	551.619518530886	TRUE	1377.45810616289	88650.8561701002
-14750	17650	535	550.774914191807	TRUE	1377.34278519267	88611.6760953129
-14650	17650	535	547.974569265186	TRUE	1376.27182144278	88337.185044274
-14550	17650	535	545.250803301224	TRUE	1376.31451502547	87623.8741478919
-14450	17650	535	544.784854393787	TRUE	1376.51825194525	86572.1502975648
-14350	17650	535	540.501026972428	TRUE	1380.09537437298	85476.4913848999
-14250	17650	535	543.153424002096	TRUE	1409.80512679926	84140.712280571
-14150	17650	535	538.456519545241	TRUE	1471.4277232212	81565.6230265198
-14050	17650	535	543.29383451846	TRUE	1529.66514429116	77069.3832774832
-13950	17650	535	541.915105116895	TRUE	1549.839468054	71028.2218031089
-13850	17650	535	548.829747744642	TRUE	1500.0922234311	67387.9766209022
-13750	17650	535	554.962208914672	TRUE	1381.505663333	69632.5276594025
-13650	17650	535	562.620405909458	TRUE	1200.86549118228	69799.8710139569
-13550	17650	535	568.773850314481	TRUE	1028.6585112952	68102.4986989598
-13450	17650	535	571.876493699922	TRUE	961.135713332837	67424.9411203633
-13350	17650	535	574.200341975	TRUE	996.322369021004	66173.1566810974
-13250	17650	535	576.037934251044	TRUE	1082.98232347015	64301.3136042001
-13150	17650	535	577.590831602712	TRUE	1154.59338544877	60939.6990853554
-13050	17650	535	577.271684863261	TRUE	1230.90779663832	58773.6536046376
-12950	17650	535	573.295350914023	TRUE	1355.00805568073	64578.0816318151
-12850	17650	535	566.86979882192	TRUE	1406.03684650091	69781.2247558974
-12750	17650	535	553.932192052984	TRUE	1412.34659368688	74664.674598132
-12650	17650	535	549.149193028649	TRUE	1393.14679046249	79456.6711271089
-12550	17650	535	543.291703997653	TRUE	1365.37951981576	83476.1981689547
-12450	17650	535	556.671810609317	TRUE	1354.42501071637	85889.9613511917
-12350	17650	535	555.347313491252	TRUE	1362.53708129101	86332.3088630357
-12250	17650	535	560.970285225857	TRUE	1379.57091506793	85863.0804978448
-12150	17650	535	555.621112407262	TRUE	1383.84331834647	85779.8406898747
-12050	17650	535	556.006195402092	TRUE	1382.02176605222	86493.8262188949
-14950	17750	535	559.184768387029	TRUE	1377.45810616289	88650.8561701002
-14850	17750	535	556.543297413838	TRUE	1377.45810616289	88650.8561701002
-14750	17750	535	554.725737195694	TRUE	1377.52810811965	88650.4744390472
